Time (s),X (m),Y (m),Z (m),q1 (norm),q2 (i),q3 (j),q4 (k)
1735694660.0, 1993549.758637258, -3876846.6583230845, 4925018.217973149, 0.4596165537238235, -0.07324110032726536,-0.3827556281260568,0.7980516862357443
1735694661.0, 1989363.5895294324, -3881850.8325144947, 4921556.12570519, 0.45932454125351574, -0.07374971970367884,-0.383056544970548,0.7980285884610292
1735694662.0, 1985173.9135589993, -3886848.9762211507, 4918087.135959302, 0.45903233999991355, -0.07425837495876023,-0.38335731638842774,0.7980051206315351
1735694663.0, 1980980.736301276, -3891841.079694092, 4914611.250737884, 0.45873995005772755, -0.07476706600882713,-0.3836579422680833,0.7979812826101157
1735694664.0, 1976784.063340526, -3896827.133182308, 4911128.472050399, 0.45844737149298187, -0.07527579278740593,-0.3839584225110833,0.7979570742679106
1735694665.0, 1972583.9002690914, -3901807.126933192, 4907638.801913382, 0.45815460439130756, -0.07578455520689546,-0.3842587570050683,0.7979324954731806
1735694666.0, 1968380.2526880705, -3906781.0511921933, 4904142.242350459, 0.45786164884270697, -0.07629335320981805,-0.3845589456516148,0.797907546081849
1735694667.0, 1964173.126207327, -3911748.896202833, 4900638.795392361, 0.45756850491521006, -0.07680218671433109,-0.38485898834384014,0.79788222596854
1735694668.0, 1959962.526445063, -3916710.6522069117, 4897128.463076942, 0.45727517268327805, -0.07731105563525784,-0.3851588849719715,0.7978565350056287
1735694669.0, 1955748.459027715, -3921666.30944457, 4893611.247449197, 0.45698165224804177, -0.07781995991808835,-0.38545863543655506,0.7978304730419777
1735694670.0, 1951530.9295911975, -3926615.858153674, 4890087.150561274, 0.45668794365346704, -0.07832889946175908,-0.38575823962490546,0.7978040399698233
1735694671.0, 1947309.9437787957, -3931559.288570876, 4886556.174472494, 0.4563940470184299, -0.07883787422149512,-0.3860576974389009,0.7977772356256783
1735694672.0, 1943085.5072436286, -3936496.5909303827, 4883018.321249362, 0.45609996239027406, -0.07934688409878742,-0.38635700876620827,0.7977500598988585
1735694673.0, 1938857.6256465453, -3941427.7554650153, 4879473.592965589, 0.4558056898672555, -0.07985592903119694,-0.3866561735032092,0.7977225126414924
1735694674.0, 1934626.304657594, -3946352.7724054875, 4875921.991702104, 0.455511229511675, -0.08036500894037,-0.3869551915445204,0.7976945937284017
1735694675.0, 1930391.5499550202, -3951271.6319808965, 4872363.519547077, 0.4552165814158069, -0.08087412375729255,-0.3872540627839547,0.7976663030164413
1735694676.0, 1926153.3672260693, -3956184.324418345, 4868798.178595922, 0.4549217456498827, -0.08138327340209225,-0.3875527871136645,0.7976376403766653
1735694677.0, 1921911.7621665467, -3961090.839943153, 4865225.9709513355, 0.4546267222964722, -0.08189245779996698,-0.3878513644259601,0.7976086056722106
1735694678.0, 1917666.740480951, -3965991.168778803, 4861646.898723288, 0.4543315114310168, -0.08240167687939556,-0.38814979461579563,0.797579198768365
1735694679.0, 1913418.3078824792, -3970885.3011469482, 4858060.9640290635, 0.45403611313021186, -0.08291093057148542,-0.3884480775789935,0.7975494195286985
1735694680.0, 1909166.4700930458, -3975773.227267395, 4854468.168993259, 0.4537405274754127, -0.08342021879337642,-0.3887462132036103,0.7975192678190619
1735694681.0, 1904911.232843295, -3980654.9373581167, 4850868.515747811, 0.45344475453829713, -0.0839295414789573,-0.38904420138732054,0.7974887435040933
1735694682.0, 1900652.6018726109, -3985530.4216352445, 4847262.006432014, 0.4531487944049759, -0.08443889855095782,-0.38934204201968947,0.7974578464450371
1735694683.0, 1896390.5829292499, -3990399.6703130156, 4843648.643192527, 0.45285264713844775, -0.08494828992970252,-0.389639734992993,0.7974265765149228
1735694684.0, 1892125.1817698977, -3995262.673603983, 4840028.428183406, 0.4525563128323112, -0.08545771555044761,-0.3899372802011508,0.7973949335667059
1735694685.0, 1887856.4041604793, -4000119.421718648, 4836401.36356611, 0.45225979154654905, -0.08596717533762432,-0.39023467753858787,0.7973629174730266
1735694686.0, 1883584.2558752622, -4004969.904865872, 4832767.45150952, 0.4519630833699789, -0.08647666921561335,-0.3905319268944351,0.7973305280924559
1735694687.0, 1879308.7426976704, -4009814.113252517, 4829126.694189967, 0.4516661883743742, -0.08698619711422761,-0.39082902816326176,0.7972977652896873
1735694688.0, 1875029.8704198375, -4014652.0370836444, 4825479.093791235, 0.45136910663934066, -0.08749575895906368,-0.3911259812360341,0.7972646289268893
1735694689.0, 1870747.6448427455, -4019483.6665624673, 4821824.652504591, 0.45107183823127134, -0.08800535467111754,-0.3914227860036699,0.7972311188739423
1735694690.0, 1866462.0717761142, -4024308.9918904, 4818163.372528797, 0.45077438325110175, -0.0885149841932507,-0.3917194423612339,0.7971972349764276
1735694691.0, 1862173.1570391117, -4029128.003266736, 4814495.256070134, 0.4504767417324762, -0.08902464742733951,-0.39201595019596985,0.7971629771260584
1735694692.0, 1857880.906458651, -4033940.690889442, 4810820.305342419, 0.4501789137951472, -0.08953434432951209,-0.39231230940550216,0.797128345154422
1735694693.0, 1853585.3258718008, -4038747.044954039, 4807138.52256702, 0.44988089948404913, -0.09004407480046503,-0.39260851987416806,0.7970933389478085
1735694694.0, 1849286.4211236453, -4043547.0556546124, 4803449.909972886, 0.449582698891748, -0.09055383878632388,-0.39290458149925556,0.7970579583538246
1735694695.0, 1844984.1980687694, -4048340.713183115, 4799754.469796554, 0.4492843120788581, -0.09106363619997988,-0.39320049416776126,0.797022203246618
1735694696.0, 1840678.6625702584, -4053128.0077298386, 4796052.20428218, 0.44898573913087364, -0.09157346698078393,-0.3934962577746065,0.7969860734790808
1735694697.0, 1836369.8205005121, -4057908.9294830402, 4792343.115681557, 0.44868698012250113, -0.09208333104704415,-0.39379187220646233,0.7969495689163524
1735694698.0, 1832057.6777408074, -4062683.4686291544, 4788627.206254136, 0.44838803512896735, -0.09259322833426982,-0.3940873373578728,0.7969126894171054
1735694699.0, 1827742.2401815427, -4067451.6153526744, 4784904.478267049, 0.44808890420845693, -0.09310315876295693,-0.39438265311915477,0.796875434853102
1735694700.0, 1823423.513721686, -4072213.35983641, 4781174.933995131, 0.447789587465045, -0.09361312226661213,-0.3946778193782815,0.7968378050696301
1735694701.0, 1819101.5042700614, -4076968.6922609066, 4777438.575720941, 0.4474900849424963, -0.09412311876477714,-0.39497283602737276,0.7967997999451576
1735694702.0, 1814776.2177436394, -4081717.602805225, 4773695.405734795, 0.4471903967364796, -0.09463314819690433,-0.3952677029583124,0.7967614193264331
1735694703.0, 1810447.6600692915, -4086460.081646137, 4769945.426334785, 0.4468905229139598, -0.09514321047980609,-0.39556242005734693,0.7967226630814878
1735694704.0, 1806115.8371826613, -4091196.1189586525, 4766188.639826805, 0.4465904635404505, -0.09565330554215297,-0.39585698721638146,0.7966835310746386
1735694705.0, 1801780.7550282995, -4095925.704915944, 4762425.04852458, 0.4462902187054258, -0.09616343332478504,-0.3961514043284548,0.7966440231544112
1735694706.0, 1797442.41956039, -4100648.8296890273, 4758654.654749697, 0.4459897884594357, -0.09667359373197489,-0.3964456712763647,0.7966041392003216
1735694707.0, 1793100.8367417292, -4105365.4834472113, 4754877.460831635, 0.44568917290427684, -0.09718378671967963,-0.3967397879575668,0.7965638790493267
1735694708.0, 1788756.0125451544, -4110075.656357467, 4751093.4691077955, 0.4453883720885589, -0.09769401220072323,-0.39703375425885923,0.7965232425783595
1735694709.0, 1784407.9529519435, -4114779.3385851225, 4747302.6819235375, 0.4450873861008022, -0.09820427010448005,-0.39732757006725195,0.7964822296395914
1735694710.0, 1780056.6639532563, -4119476.520293233, 4743505.101632219, 0.44478621499130994, -0.09871456035115532,-0.3976212352723313,0.7964408401060858
1735694711.0, 1775702.1515488713, -4124167.191643115, 4739700.730595223, 0.44448485887665434, -0.09922488289484084,-0.397914749767041,0.7963990738076853
1735694712.0, 1771344.421749231, -4128851.342793455, 4735889.571182017, 0.4441833177724629, -0.09973523763167681,-0.39820811343578993,0.7963569306417251
1735694713.0, 1766983.4805725452, -4133528.9639015547, 4732071.625770183, 0.4438815917989067, -0.10024562451606987,-0.3985013261705455,0.7963144104358331
1735694714.0, 1762619.3340478954, -4138200.0451219715, 4728246.896745475, 0.44357968099583955, -0.10075604346139538,-0.39879438785889654,0.796271513069432
1735694715.0, 1758251.9882129368, -4142864.5766074993, 4724415.386501863, 0.44327758545035206, -0.10126649440450676,-0.3990872983903533,0.7962282383913654
1735694716.0, 1753881.4491153623, -4147522.548508515, 4720577.097441603, 0.44297530523631384, -0.1017769772743596,-0.39938005765301604,0.7961845862592183
1735694717.0, 1749507.7228124985, -4152173.95097313, 4716732.031975287, 0.4426728404101978, -0.10228749198901779,-0.399672665532991,0.796140556542322
1735694718.0, 1745130.8153710216, -4156818.774147295, 4712880.192521916, 0.4423701910557014, -0.10279803849197754,-0.3999651219228586,0.7960961490880213
1735694719.0, 1740750.7328677361, -4161457.0081744245, 4709021.581508978, 0.4420673572445469, -0.1033086167090653,-0.40025742670905673,0.7960513637553331
1735694720.0, 1736367.4813893144, -4166088.6431954936, 4705156.201372521, 0.44176433903141776, -0.10381922655928201,-0.40054957977788197,0.7960062004133694
1735694721.0, 1731981.0670319076, -4170713.669349139, 4701284.054557252, 0.44146113651392466, -0.10432986799488302,-0.4008415810226677,0.7959606588992024
1735694722.0, 1727591.4959025604, -4175332.076771039, 4697405.1435166355, 0.44115774973164085, -0.10484054091451678,-0.40113343032280235,0.7959147390957954
1735694723.0, 1723198.7741175431, -4179943.8555945475, 4693519.470713001, 0.4408541787799306, -0.10535124527699323,-0.40142512757460397,0.7958684408384169
1735694724.0, 1718802.9078042647, -4184548.9959498392, 4689627.038617674, 0.4405504237200868, -0.10586198099687187,-0.40171667266029004,0.7958217639938074
1735694725.0, 1714403.9031002312, -4189147.4879642804, 4685727.849711102, 0.44024648461095806, -0.1063727480059146,-0.40200806547023227,0.7957747084233358
1735694726.0, 1710001.7661533242, -4193739.3217622265, 4681821.906483018, 0.43994236153869565, -0.10688354623851676,-0.4022993058906161,0.7957272739746721
1735694727.0, 1705596.5031226985, -4198324.487464562, 4677909.211432607, 0.43963805455395183, -0.10739437561694086,-0.4025903938086168,0.7956794605159082
1735694728.0, 1701188.1201779125, -4202902.975188964, 4673989.767068697, 0.4393335637517922, -0.10790523608495295,-0.4028813291125599,0.7956312678867627
1735694729.0, 1696776.623500591, -4207474.775049098, 4670063.575909978, 0.4390288891689436, -0.10841612756557581,-0.4031721116922178,0.7955826959608951
1735694730.0, 1692362.0192830092, -4212039.877155063, 4666130.640485234, 0.4387240309023335, -0.10892704999328792,-0.4034627414308769,0.7955337445801086
1735694731.0, 1687944.313729822, -4216598.271612543, 4662190.963333626, 0.43841898899436316, -0.10943800328989968,-0.4037532182162768,0.7954844136154271
1735694732.0, 1683523.513057191, -4221149.948522979, 4658244.54700499, 0.43811376354013065, -0.1099489874133078,-0.4040435419422308,0.7954347029004125
1735694733.0, 1679099.6234945878, -4225694.897982656, 4654291.394060176, 0.43780835457446976, -0.11046000226578992,-0.4043337124886661,0.7953846123161862
1735694734.0, 1674672.651283421, -4230233.110083025, 4650331.5070714345, 0.4375027622022146, -0.11097104780403166,-0.40462372974650074,0.7953341416918669
1735694735.0, 1670242.6026794214, -4234764.574909499, 4646364.888622869, 0.43719698645107496, -0.11148212394413032,-0.40491359360290313,0.7952832909061948
1735694736.0, 1665809.4839513658, -4239289.282541672, 4642391.541310904, 0.4368910274151003, -0.11199323063119297,-0.4052033039451542,0.7952320597969486
1735694737.0, 1661373.3013830131, -4243807.223052227, 4638411.467744856, 0.4365848851503294, -0.11250436780156305,-0.4054928606636749,0.7951804482220585
1735694738.0, 1656934.0612732915, -4248318.386506486, 4634424.670547563, 0.436278559714708, -0.11301553537467728,-0.40578226364069686,0.7951284560445985
1735694739.0, 1652491.7699367073, -4252822.76296183, 4630431.152356089, 0.4359720511816242, -0.113526733307044,-0.4060715127719148,0.7950760831066718
1735694740.0, 1648046.4337049464, -4257320.342466592, 4626430.91582253, 0.4356653596177811, -0.11403796152749465,-0.4063606079416374,0.7950233292634034
1735694741.0, 1643598.0589274876, -4261811.115059273, 4622423.963614939, 0.4353584850683852, -0.11454921996904557,-0.4066495490400188,0.7949701943777472
1735694742.0, 1639146.6519722429, -4266295.0707676755, 4618410.298418337, 0.43505142763003096, -0.11506050858961768,-0.40693833595811923,0.7949166782800619
1735694743.0, 1634692.2192282714, -4270772.199607148, 4614389.922935906, 0.43474418731668607, -0.11557182729823476,-0.40722696858100965,0.7948627808556786
1735694744.0, 1630234.7671049167, -4275242.491580124, 4610362.839890308, 0.4344367642294944, -0.11608317606684539,-0.40751544680462404,0.7948085019271423
1735694745.0, 1625774.302035859, -4279705.936673654, 4606329.052025196, 0.4341291584203697, -0.11659455483180688,-0.4078037705183723,0.7947538413520209
1735694746.0, 1621310.830479743, -4284162.524858149, 4602288.562106925, 0.4338213699296482, -0.11710596352902507,-0.4080919396135138,0.7946987989929154
1735694747.0, 1616844.358921799, -4288612.246085576, 4598241.3729265, 0.43351339883599416, -0.11761740211817893,-0.40837995398410865,0.7946433746861369
1735694748.0, 1612374.8938774304, -4293055.090286785, 4594187.487301775, 0.43320524517344555, -0.11812887053662319,-0.4086678135228187,0.7945875682959276
1735694749.0, 1607902.4418936998, -4297491.047369436, 4590126.9080799725, 0.43289690902584965, -0.11864036875290991,-0.4089555181260828,0.7945313796523495
1735694750.0, 1603427.0095538662, -4301920.107214571, 4586059.638140528, 0.43258839041225355, -0.11915189670702472,-0.4092430676902021,0.7944748086246454
1735694751.0, 1598948.6034790357, -4306342.259674057, 4581985.680398333, 0.43227968942154377, -0.11966345437873584,-0.40953046211500943,0.7944178550357669
1735694752.0, 1594467.230334205, -4310757.494566119, 4577905.037807424, 0.4319708060578543, -0.12017504170154467,-0.40981770129639394,0.7943605187633
1735694753.0, 1589982.8968303178, -4315165.80167205, 4573817.713365167, 0.4316617404094772, -0.12068665867299452,-0.4101047851415492,0.7943027996230487
1735694754.0, 1585495.6097320793, -4319567.170730473, 4569723.710117042, 0.431352492491053, -0.12119830525291314,-0.4103917135553633,0.7942446974772135
1735694755.0, 1581005.3758614527, -4323961.591432796, 4565623.031162059, 0.43104306236498413, -0.12170998141431218,-0.4106784864387235,0.7941862121615707
1735694756.0, 1576512.202105876, -4328349.053416511, 4561515.679658937, 0.4307334500413137, -0.12222168715032422,-0.41096510371150624,0.7941273435268592
1735694757.0, 1572016.095424566, -4332729.546258673, 4557401.658833149, 0.430423655586244, -0.12273342245468367,-0.41125156528228585,0.7940680913984671
1735694758.0, 1567517.0628584484, -4337103.059467526, 4553280.971984923, 0.4301136790101451, -0.12324518732528475,-0.41153787107229095,0.7940084556242457
1735694759.0, 1563015.1115388083, -4341469.582473925, 4549153.622498369, 0.4298035203295179, -0.1237569817650014,-0.4118240210033557,0.7939484360469504
1735694760.0, 1558510.2486985098, -4345829.104621106, 4545019.613851881, 0.4294931795777392, -0.12426880580323599,-0.41211001500515215,0.793888032491292
1735694761.0, 1554002.4816852664, -4350181.615152885, 4540878.949629964, 0.42918265676575046, -0.1247806594729333,-0.4123958530129987,0.793827244789868
1735694762.0, 1549491.8179756685, -4354527.103200638, 4536731.633536755, 0.4288719518786768, -0.12529254280794247,-0.41268153496739524,0.7937660727855835
1735694763.0, 1544978.2651910803, -4358865.55776852, 4532577.669411387, 0.42856106495081414, -0.12580445590106534,-0.41296706082414836,0.7937045162766337
1735694764.0, 1540461.8311178104, -4363196.967715946, 4528417.061245552, 0.42824999591824964, -0.12631639879399179,-0.41325243053617744,0.7936425751228813
